Timestamp,Trip ID_first,Segment_first,Latitude_mean,Longitude_mean,Bearing_mean,Speed_mean,Speed_max
2023-01-04 08:52:00,1.4010000626967368e+16,2.0,59.77352083646334,18.68998468839205,84.07692307692308,10.2615385055542,10.800000190734863
2023-01-04 08:53:00,1.4010000626967368e+16,2.0,59.772907872353834,18.693164702384703,166.51612903225808,6.956451600597751,10.300000190734863
2023-01-04 08:54:00,1.4010000626967368e+16,2.0,59.76968733469645,18.69405190149943,160.875,7.7125000556310015,10.600000381469728
2023-01-04 08:55:00,1.4010000626967368e+16,4.0,59.76506631416187,18.696387039987666,184.4561403508772,7.668421013313427,11.399999618530272
2023-01-04 08:56:00,1.4010000626967368e+16,6.0,59.7603896836103,18.696733280763787,175.94915254237287,7.257627115411274,12.199999809265137
2023-01-04 08:57:00,1.4010000626967368e+16,26.0,59.758962804620914,18.697233165394177,162.16363636363636,2.621818126331676,9.699999809265137
2023-01-04 08:58:00,1.4010000626967368e+16,7.0,59.75904508070512,18.701651486483488,110.20454545454545,4.754545389251276,9.399999618530272
2023-01-04 08:59:00,1.4010000626967368e+16,8.0,59.759489547374635,18.702477787816246,77.0,0.0,0.0
2023-01-04 09:00:00,1.4010000626967368e+16,8.0,59.75977547385476,18.704580133611504,77.25454545454545,3.856363645466891,9.399999618530272
2023-01-04 09:01:00,1.4010000626967368e+16,9.0,59.75998553107767,18.7066375134038,85.94117647058823,2.4156862660950305,7.5
2023-01-04 09:02:00,1.4010000626967368e+16,22.0,59.759918212890625,18.709343910217285,0.0,0.0,0.0
2023-01-04 09:03:00,1.4010000626967368e+16,22.0,59.75991439819336,18.709352493286133,0.0,0.0,0.0
2023-01-04 09:04:00,1.4010000626967368e+16,21.0,59.76298742294311,18.714026927947998,131.85,8.297500133514404,11.100000381469728
2023-01-04 09:05:00,1.4010000626967368e+16,11.0,59.76598161639589,18.714739712801848,274.0,7.175757697134307,8.600000381469727
2023-01-04 09:06:00,1.4010000626967368e+16,12.0,59.76824294196235,18.720824612511528,88.08333333333333,4.28888882862197,8.899999618530273
2023-01-04 09:07:00,1.4010000626967368e+16,13.0,59.768069557521656,18.72529759614364,114.28260869565217,6.636956499970478,11.399999618530272
2023-01-04 09:08:00,1.4010000626967368e+16,14.0,59.76624877364547,18.728478255095304,183.03703703703704,6.755555612069589,8.300000190734863
2023-01-04 09:09:00,1.4010000626967368e+16,15.0,59.76534986495972,18.729662895202637,284.8333333333333,0.6374999980131785,3.900000095367432
2023-01-04 09:10:00,1.4010000626967368e+16,15.0,59.765398125899466,18.729605356852215,310.4561403508772,0.0,0.0
2023-01-04 09:11:00,1.4010000626967368e+16,15.0,59.765421657238974,18.729614516436044,299.93220338983053,0.0,0.0
2023-01-04 09:12:00,1.4010000626967368e+16,15.0,59.76618872017696,18.728737206294618,219.6206896551724,5.24655175620112,11.100000381469728
2023-01-04 09:13:00,1.4010000626967368e+16,16.0,59.76842451095581,18.726861596107483,285.875,9.34375011920929,11.699999809265137
2023-01-04 09:14:00,1.4010000626967368e+16,13.0,59.76829280853271,18.722157382965086,273.075,7.727500009536743,11.899999618530272
2023-01-04 09:15:00,1.4010000626967368e+16,12.0,59.76746207789371,18.71578905875223,232.05263157894737,7.129824560985231,14.399999618530272
2023-01-04 09:16:00,1.4010000626967368e+16,19.0,59.76594378153483,18.714651743570965,168.66666666666666,4.773333378632864,10.800000190734863
2023-01-04 09:17:00,1.4010000626967368e+16,10.0,59.76173387724778,18.713269529671503,197.98275862068965,7.967241332448762,10.600000381469728
2023-01-04 09:18:00,1.4010000626967368e+16,21.0,59.760245046307965,18.711261810794955,258.241935483871,2.4709677359750195,6.400000095367432
2023-01-04 09:19:00,1.4010000626967368e+16,22.0,59.76004524230957,18.70767761230469,278.7,3.387999955415726,9.399999618530272
2023-01-04 09:20:00,1.4010000626967368e+16,9.0,59.759724571591335,18.70377218155634,254.47619047619048,4.3428571962174916,8.600000381469727
2023-01-04 09:21:00,1.4010000626967368e+16,23.0,59.759033012390134,18.701182651519776,247.95,5.327499955892563,9.699999809265137
2023-01-04 09:22:00,1.4010000626967368e+16,7.0,59.758295828836005,18.697434676320928,219.19298245614036,4.970175525598359,10.300000190734863
2023-01-04 09:23:00,1.4010000626967368e+16,25.0,59.75638561248779,18.69876028696696,143.43333333333334,4.076666642228762,8.899999618530273
2023-01-04 09:24:00,1.4010000626967368e+16,25.0,59.75709208504098,18.699990725908123,278.2295081967213,1.1311475507548598,4.400000095367432
2023-01-04 09:25:00,1.4010000626967368e+16,25.0,59.75722403275339,18.69808270638449,278.3859649122807,3.5438596198433325,5.800000190734863
2023-01-04 09:26:00,1.4010000626967368e+16,26.0,59.75792460008101,18.69440646605058,273.22727272727275,6.943181818181818,9.699999809265137
2023-01-04 09:27:00,1.4010000626967368e+16,28.0,59.75598482652144,18.691815766421232,182.6590909090909,7.284090887416493,10.600000381469728
2023-01-04 09:28:00,1.4010000626967368e+16,29.0,59.753277900891426,18.690793208586864,117.71794871794872,5.956410304093972,9.699999809265137
2023-01-04 09:29:00,1.4010000626967368e+16,30.0,59.752684656778975,18.69357220331828,99.51666666666667,1.303333334128062,6.400000095367432
2023-01-04 09:30:00,1.4010000626967368e+16,31.0,59.75275298296395,18.69800254045907,78.86440677966101,9.159322107242325,11.699999809265137
2023-01-04 09:31:00,1.4010000626967368e+16,33.0,59.754251298450285,18.70200352441697,153.71428571428572,3.8642857670783997,8.100000381469727
2023-01-04 09:32:00,1.4010000626967368e+16,34.0,59.75414772033692,18.70284735361735,99.83333333333333,6.230000019073486,10.600000381469728
2023-01-04 09:33:00,1.4010000626967368e+16,35.0,59.75340851493504,18.708600417427395,93.6086956521739,6.647826194763184,8.300000190734863
2023-01-04 09:34:00,1.4010000626967368e+16,36.0,59.75421190261841,18.714683532714844,158.625,6.7812501192092896,9.699999809265137
2023-01-04 09:35:00,1.4010000626967368e+16,37.0,59.754417207505966,18.71600760353936,256.75,4.6055556072129145,8.300000190734863
2023-01-04 09:36:00,1.4010000626967368e+16,36.0,59.75364705135948,18.709945712173194,268.7719298245614,6.694736765142073,10.0
2023-01-04 09:37:00,1.4010000626967368e+16,39.0,59.75565319061279,18.70759350458781,131.93333333333334,8.20166672070821,10.800000190734863
2023-01-04 09:38:00,1.4010000626967368e+16,41.0,59.75900287628174,18.707114378611248,247.71666666666667,4.508333341280619,8.100000381469727
2023-01-04 09:39:00,1.4010000626967368e+16,9.0,59.759827371370996,18.70462563078282,254.71186440677965,3.662711874913361,6.900000095367432
2023-01-04 09:40:00,1.4010000626967368e+16,8.0,59.75955810546875,18.70242560704549,255.78333333333333,0.37833333015441895,3.299999952316284
2023-01-04 09:41:00,1.4010000626967368e+16,23.0,59.7595717866542,18.70238630650407,255.91525423728814,0.0,0.0
2023-01-04 09:42:00,1.4010000626967368e+16,23.0,59.75958017717328,18.702373605025443,229.05263157894737,0.0,0.0
2023-01-04 09:43:00,1.4010000626967368e+16,23.0,59.75956990767499,18.70237046845105,256.0,0.0,0.0
2023-01-04 09:44:00,1.4010000626967368e+16,23.0,59.759578272981464,18.702371057474387,256.0,0.0,0.0
2023-01-04 09:45:00,1.4010000626967368e+16,23.0,59.75948254815464,18.702273566147376,238.24137931034483,1.6655172541223724,6.099999904632568
2023-01-04 09:46:00,1.4010000626967368e+16,8.0,59.758730216104475,18.69969802606301,266.2950819672131,4.32622951855425,10.0
2023-01-04 09:47:00,1.4010000626967368e+16,26.0,59.75919070486295,18.69493930622683,290.6271186440678,6.769491539163105,11.399999618530272
2023-01-04 09:48:00,1.4010000626967368e+16,44.0,59.76267643298133,18.69079111390195,100.22033898305085,8.859321869025797,9.399999618530272
2023-01-04 09:49:00,1.4010000626967368e+16,45.0,59.76534435666841,18.69167350900584,8.206896551724139,0.851724127243305,6.699999809265137
2023-01-04 09:50:00,1.4010000626967368e+16,45.0,59.765652323878086,18.692172161368436,51.7906976744186,3.1790697297384574,7.199999809265137
2023-01-04 09:51:00,1.4010000626967368e+16,5.0,59.765495491027835,18.696243127187092,96.16666666666667,3.0316666682561237,8.300000190734863
2023-01-04 09:52:00,1.4010000626967368e+16,4.0,59.76846778998941,18.695400722956254,311.7457627118644,9.103389869302006,11.699999809265137
2023-01-04 09:53:00,1.4010000626967368e+16,47.0,59.771483421325684,18.690214093526205,307.93333333333334,5.245000011722246,11.399999618530272
2023-01-04 09:54:00,1.4010000626967368e+16,1.0,59.77192750524302,18.688185144643313,301.8196721311475,0.0,0.0
2023-01-04 09:55:00,1.4010000626967368e+16,1.0,59.77200090885162,18.688142359256744,306.6875,0.44999998807907104,7.199999809265137
2023-01-04 09:56:00,1.4010000626967368e+16,1.0,59.773323240734285,18.691947906736342,119.65079365079364,7.550793549371144,9.699999809265137
2023-01-04 09:57:00,1.4010000626967368e+16,2.0,59.77262878417969,18.69354248046875,281.0,5.0,5.0
